quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,index_right,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,avg_d_mbps,avg_u_mbps
1233001101201122,270439,21224,33,33,7,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,270.439,21.224
1233001101201123,161563,14998,42,103,38,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,161.563,14.998
1233001101201130,294250,26428,37,62,24,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,294.25,26.428
1233001101201131,106771,10801,46,77,24,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,106.771,10.801
1233001101201132,158349,11048,51,36,12,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,158.349,11.048
1233001101201133,212708,25993,32,60,29,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,212.708,25.993
1233001101201200,235569,28254,44,29,14,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,235.569,28.254
1233001101201201,241654,29553,39,23,11,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,241.654,29.553
1233001101201203,326879,87616,38,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,326.879,87.616
1233001101201210,82289,13906,44,15,7,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,82.289,13.906
1233001101201211,113460,12306,57,102,13,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,113.46,12.306
1233001101201212,13694,2194,77,2,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,13.694,2.194
1233001101201213,147145,18165,48,29,14,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,147.145,18.165
1233001101201223,39005,14479,137,4,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,39.005,14.479
1233001101201231,14495,1171,39,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,14.495,1.171
1233001101201300,25791,7409,46,10,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,25.791,7.409
1233001101201301,167758,27019,40,54,23,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,167.758,27.019
1233001101201302,106725,9677,37,24,10,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,106.725,9.677
1233001101201303,104758,25794,30,63,20,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,104.758,25.794
1233001101201310,266199,31805,47,83,33,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,266.199,31.805
1233001101201311,217145,22144,30,47,14,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,217.145,22.144
1233001101201312,163194,13987,50,29,9,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,163.194,13.987
1233001101201313,256266,21079,33,57,16,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,256.266,21.079
1233001101201320,153468,29353,37,20,8,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,153.468,29.353
1233001101201321,143287,17637,33,34,17,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,143.287,17.637
1233001101201322,109264,8865,37,21,7,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,109.264,8.865
1233001101201323,153407,16813,26,20,10,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,153.407,16.813
1233001101201330,167471,15392,38,27,13,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,167.471,15.392
1233001101201331,192438,26584,35,28,9,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,192.438,26.584
1233001101201332,141155,22214,46,24,13,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,141.155,22.214
1233001101201333,168600,22540,34,32,11,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,168.6,22.54
1233001101202000,2562,15242,154,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,2.562,15.242
1233001101202011,5409,2679,141,20,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,5.409,2.679
1233001101202100,296855,5477,46,2,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,296.855,5.477
1233001101202101,8024,958,56,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,8.024,0.958
1233001101202102,214056,4468,19,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,214.056,4.468
1233001101202110,348591,51027,35,13,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,348.591,51.027
1233001101202111,198328,6062,50,2,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,198.328,6.062
1233001101202121,2835,1628,33,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,2.835,1.628
1233001101202132,206021,20811,29,5,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,206.021,20.811
1233001101202133,305024,40557,46,5,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,305.024,40.557
1233001101202200,22097,9534,63,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,22.097,9.534
1233001101202201,22092,6934,118,4,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,22.092,6.934
1233001101202301,182749,7995,27,3,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,182.749,7.995
1233001101202310,19368,2392,37,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,19.368,2.392
1233001101202311,83975,13140,44,5,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,83.975,13.14
1233001101203010,79950,11356,49,11,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,79.95,11.356
1233001101203011,130546,12328,40,23,11,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,130.546,12.328
1233001101203012,90681,21233,39,15,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,90.681,21.233
1233001101203013,100802,11805,29,28,8,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,100.802,11.805
1233001101203022,10997,648,107,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,10.997,0.648
1233001101203023,142777,6840,39,6,6,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,142.777,6.84
1233001101203030,158054,7684,42,4,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,158.054,7.684
1233001101203031,96308,7624,34,11,6,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,96.308,7.624
1233001101203032,334291,44640,46,9,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,334.291,44.64
1233001101203033,40512,5557,24,6,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,40.512,5.557
1233001101203100,172719,20114,32,74,19,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,172.719,20.114
1233001101203101,256376,31168,28,18,12,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,256.376,31.168
1233001101203102,140943,21282,39,20,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,140.943,21.282
1233001101203103,211136,21023,28,13,6,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,211.136,21.023
1233001101203110,128622,8966,44,46,19,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,128.622,8.966
1233001101203111,119723,13299,33,33,22,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,119.723,13.299
1233001101203112,242458,70735,30,4,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,242.458,70.735
1233001101203113,209315,22961,27,33,14,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,209.315,22.961
1233001101203120,53699,4740,27,10,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,53.699,4.74
1233001101203121,66239,7422,29,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,66.239,7.422
1233001101203130,92046,13589,44,5,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,92.046,13.589
1233001101203131,160414,15497,31,5,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,160.414,15.497
1233001101203132,601,159,222,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,0.601,0.159
1233001101203133,248440,14690,22,3,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,248.44,14.69
1233001101203201,151040,18252,32,8,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,151.04,18.252
1233001101203210,138078,20410,32,3,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,138.078,20.41
1233001101203221,177420,23882,35,3,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,177.42,23.882
1233001101203230,480787,17801,24,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,480.787,17.801
1233001101203311,453,351,18,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,0.453,0.351
1233001101203313,10334,4981,53,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,10.334,4.981
1233001101203322,343,186,232,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,0.343,0.186
1233001101203331,32860,20091,24,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,32.86,20.091
1233001101210000,74899,8324,44,45,16,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,74.899,8.324
1233001101210001,169460,13215,41,18,9,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,169.46,13.215
1233001101210002,292838,21772,35,45,17,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,292.838,21.772
1233001101210003,237605,15892,37,10,6,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,237.605,15.892
1233001101210010,145643,9632,36,26,11,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,145.643,9.632
1233001101210011,436638,4795,64,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,436.638,4.795
1233001101210020,188719,19779,31,42,16,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,188.719,19.779
1233001101210021,209830,20202,38,43,11,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,209.83,20.202
1233001101210022,133529,23580,28,17,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,133.529,23.58
1233001101210023,224297,26907,30,20,7,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,224.297,26.907
1233001101210030,2858,3696,52,3,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,2.858,3.696
1233001101210031,5646,12902,62,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,5.646,12.902
1233001101210032,184785,14891,28,26,6,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,184.785,14.891
1233001101210033,125706,8940,136,9,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,125.706,8.94
1233001101210122,10841,7863,53,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,10.841,7.863
1233001101210123,171744,2229,57,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,171.744,2.229
1233001101210200,186229,25773,31,46,16,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,186.229,25.773
1233001101210201,265073,20962,31,14,8,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,265.073,20.962
1233001101210202,180925,18902,45,55,15,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,180.925,18.902
1233001101210203,60803,12079,36,29,12,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,60.803,12.079
1233001101210210,138337,12791,55,21,11,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,138.337,12.791
1233001101210211,1114,879,51,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,1.114,0.879
1233001101210212,125968,19066,37,5,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,125.968,19.066
1233001101210213,5764,6973,33,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,5.764,6.973
1233001101210220,77265,5513,55,65,17,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,77.265,5.513
1233001101210221,40135,7679,51,23,12,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,40.135,7.679
1233001101210222,119971,22538,33,22,11,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,119.971,22.538
1233001101210223,46374,13059,43,37,16,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,46.374,13.059
1233001101210230,128733,22798,37,9,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,128.733,22.798
1233001101210231,595,11371,76,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,0.595,11.371
1233001101210232,112747,34628,33,20,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,112.747,34.628
1233001101210233,46310,8475,45,5,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,46.31,8.475
1233001101210300,331402,25302,50,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,331.402,25.302
1233001101210302,645,395,117,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,0.645,0.395
1233001101210321,6682,199,65,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,6.682,0.199
1233001101210322,67301,19899,51,9,7,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,67.301,19.899
1233001101212000,82999,6177,38,3,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,82.999,6.177
1233001101212001,256107,61736,16,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,256.107,61.736
1233001101212002,454111,59681,41,10,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,454.111,59.681
1233001101212003,377,492,59,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,0.377,0.492
1233001101212010,526517,22146,24,4,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,526.517,22.146
1233001101212020,17933,1284,29,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,17.933,1.284
1233001101212022,383630,12526,24,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,383.63,12.526
1233001101212030,13293,19825,32,6,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,13.293,19.825
1233001101212031,43130,279,19,2,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,43.13,0.279
1233001101212033,391791,10247,32,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,391.791,10.247
1233001101212100,175834,22892,29,8,6,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,175.834,22.892
1233001101212101,509677,38108,21,6,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,509.677,38.108
1233001101212110,707888,26989,20,11,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,707.888,26.989
1233001101212131,12988,2410,56,15,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,12.988,2.41
1233001101213023,1583,720,73,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,1.583,0.72
1233001101220013,15967,9256,35,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,15.967,9.256
1233001101220133,14584,1456,36,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,14.584,1.456
1233001101220310,212739,34503,33,4,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,212.739,34.503
1233001101220311,70524,26896,34,3,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,70.524,26.896
1233001101220312,77316,9135,41,13,8,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,77.316,9.135
1233001101221031,204523,1043,34,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,204.523,1.043
1233001101221111,55151,19429,28,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,55.151,19.429
1233001101221113,183820,33382,75,4,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,183.82,33.382
1233001101221130,20899,8311,55,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,20.899,8.311
1233001101221131,162466,9774,126,4,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,162.466,9.774
1233001101221132,64357,10313,39,6,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,64.357,10.313
1233001101221232,35050,3303,47,3,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,35.05,3.303
1233001101221310,495428,27999,17,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,495.428,27.999
1233001101221322,491413,8877,16,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,491.413,8.877
1233001101221323,5617,588,48,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,5.617,0.588
1233001101221332,70315,3933,46,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,70.315,3.933
1233001101222033,1802,383,40,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,1.802,0.383
1233001101222100,2267,917,63,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,2.267,0.917
1233001101223103,524784,20762,25,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,524.784,20.762
1233001101223110,273193,14831,37,5,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,273.193,14.831
1233001101223123,315248,16211,25,7,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,315.248,16.211
1233001101223222,8120,5916,71,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,8.12,5.916
1233001101223320,22016,15232,46,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,22.016,15.232
1233001101223321,5608,13736,28,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,5.608,13.736
1233001101223322,176347,1522,34,2,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,176.347,1.522
1233001101230002,220034,4786,49,2,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,220.034,4.786
1233001101230132,4008,713,53,5,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,4.008,0.713
1233001101230200,222897,5864,53,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,222.897,5.864
1233001101230311,28801,3736,32,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,28.801,3.736
1233001101230331,36030,4698,36,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,36.03,4.698
1233001101231031,29863,27559,97,3,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,29.863,27.559
1233001101231121,2730,4046,23,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,2.73,4.046
1233001101231303,15628,19857,53,7,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,15.628,19.857
1233001101231313,2979,3426,40,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,2.979,3.426
1233001101232112,13943,26070,38,3,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,13.943,26.07
1233001101232113,44275,15331,44,3,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,44.275,15.331
1233001101232130,27577,3145,44,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,27.577,3.145
1233001101232233,3441,144,45,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,3.441,0.144
1233001101232333,7814,13170,28,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,7.814,13.17
1233001101233123,27059,1391,22,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,27.059,1.391
1233001101233233,2325,10668,22,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,2.325,10.668
1233001101320102,111985,11041,30,5,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,111.985,11.041
1233001101320103,147911,41279,58,2,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,147.911,41.279
1233001101320120,2082,66698,99,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,2.082,66.698
1233001101320121,91000,36262,43,10,5,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,91.0,36.262
1233001101320130,80203,864,35,3,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,80.203,0.864
1233001101320132,15194,9013,49,18,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,15.194,9.013
1233001101322032,60938,8360,56,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,60.938,8.36
1233001101322203,306,201,133,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,0.306,0.201
1233001101323203,24449,34398,84,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,24.449,34.398
1233001102000201,8981,8515,62,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,8.981,8.515
1233001102000210,277082,7225,34,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,277.082,7.225
1233001102000303,13088,9519,22,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,13.088,9.519
1233001102000310,44098,15092,26,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,44.098,15.092
1233001102000312,172550,6621,36,3,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,172.55,6.621
1233001102001013,16041,9969,80,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,16.041,9.969
1233001102001031,66183,11326,81,4,3,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,66.183,11.326
1233001102003113,82858,10431,40,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,82.858,10.431
1233001102003310,42665,7083,47,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,42.665,7.083
1233001102003311,17461,11026,58,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,17.461,11.026
1233001102010203,17471,494,181,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,17.471,0.494
1233001102010313,13012,2594,39,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,13.012,2.594
1233001102010331,149978,6778,39,6,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,149.978,6.778
1233001102011110,105519,3446,47,3,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,105.519,3.446
1233001102012213,102857,7437,45,4,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,102.857,7.437
1233001102012223,70917,12285,31,11,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,70.917,12.285
1233001102012230,17062,1062,148,3,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,17.062,1.062
1233001102012232,210365,14682,48,4,4,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,210.365,14.682
1233001102012233,9761,5819,230,5,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,9.761,5.819
1233001102012300,566747,34059,30,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,566.747,34.059
1233001102012302,36669,2278,33,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,36.669,2.278
1233001102012333,175240,7379,33,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,175.24,7.379
1233001102013222,351482,11730,67,8,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,351.482,11.73
1233001102013302,47450,210,113,2,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,47.45,0.21
1233001102020022,5726,10553,115,6,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,5.726,10.553
1233001102020031,201575,11748,31,1,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,201.575,11.748
1233001102020213,25342,27485,23,2,1,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,25.342,27.485
1233001102021022,331644,37281,51,3,2,118,105,IND,India,12,Gujarat,119,Bhavnagar,District,District,,Bhaunagar,331.644,37.281
